date,region_code,region,cases,recovered,active_cases,deceased,tp7d,hospitalized,intensivecare
2020-07-28,4,Formentera,17,0,0,0,0,nan,nan
2020-07-28,0,total-balears,2681,0,0,0,0.01857946703471706,nan,nan
2020-07-29,1,Mallorca,2284,0,0,0,0.022257135375752815,nan,nan
2020-07-29,2,Menorca,118,0,0,0,0.015408320493066256,nan,nan
2020-07-29,3,Eivissa,178,0,0,0,0.012711864406779662,nan,nan
2020-07-29,4,Formentera,17,0,0,0,0,nan,nan
2020-07-29,0,total-balears,2723,0,0,0,0.02063315464751694,nan,nan
2020-07-30,1,Mallorca,2335,0,0,0,0.026577654616450435,nan,nan
2020-07-30,2,Menorca,118,0,0,0,0.012030075187969926,nan,nan
2020-07-30,3,Eivissa,179,0,0,0,0.010884353741496598,nan,nan
2020-07-30,4,Formentera,17,0,0,0,0,nan,nan
2020-07-30,0,total-balears,2780,0,0,0,0.02382341501361338,nan,nan
2020-07-31,1,Mallorca,2427,0,0,0,0.03311411099573093,nan,nan
2020-07-31,2,Menorca,118,0,0,0,0.0032258064516129032,nan,nan
2020-07-31,3,Eivissa,183,0,0,0,0.015299026425591099,nan,nan
2020-07-31,4,Formentera,17,0,0,0,0,nan,nan
2020-07-31,0,total-balears,2883,0,0,0,0.028926736955934035,nan,nan
2020-08-01,1,Mallorca,2479,0,0,0,0.03607191624943104,nan,nan
2020-08-01,2,Menorca,118,0,0,0,0.003278688524590164,nan,nan
2020-08-01,3,Eivissa,188,0,0,0,0.02064516129032258,nan,nan
2020-08-01,4,Formentera,18,0,0,0,0.015873015873015872,nan,nan
2020-08-01,0,total-balears,2946,0,0,0,0.03212601228085788,nan,nan
2020-08-02,1,Mallorca,2540,0,0,0,0.03610657966286025,nan,nan
2020-08-02,2,Menorca,118,0,0,0,0.0032520325203252032,nan,nan
2020-08-02,3,Eivissa,188,0,0,0,0.01832460732984293,nan,nan
2020-08-02,4,Formentera,18,0,0,0,0.01639344262295082,nan,nan
2020-08-02,0,total-balears,3010,0,0,0,0.0320682302771855,nan,nan
2020-08-03,1,Mallorca,2598,0,0,0,0.040265581494966805,nan,nan
2020-08-03,2,Menorca,119,0,0,0,0.0049504950495049506,nan,nan
2020-08-03,3,Eivissa,190,0,0,0,0.018666666666666668,nan,nan
2020-08-03,4,Formentera,18,0,0,0,0.016129032258064516,nan,nan
2020-08-03,0,total-balears,3076,0,0,0,0.03542780748663102,nan,nan
2020-08-04,1,Mallorca,2734,0,0,0,0.04923667980992822,nan,nan
2020-08-04,2,Menorca,120,0,0,0,0.0033500837520938024,nan,nan
2020-08-04,3,Eivissa,192,0,0,0,0.018641810918774968,nan,nan
2020-08-04,4,Formentera,18,0,0,0,0.018518518518518517,nan,nan
2020-08-04,0,total-balears,3225,0,0,0,0.04313352362829052,nan,nan
2020-08-05,1,Mallorca,2900,0,0,0,0.057063455303381194,nan,nan
2020-08-05,2,Menorca,121,0,0,0,0.005154639175257732,nan,nan
2020-08-05,3,Eivissa,195,0,0,0,0.022911051212938006,nan,nan
2020-08-05,4,Formentera,18,0,0,0,0.023255813953488372,nan,nan
2020-08-05,0,total-balears,3414,0,0,0,0.05080135274224379,nan,nan
2020-08-06,1,Mallorca,3018,0,0,0,0.05680778507859935,nan,nan
2020-08-06,2,Menorca,123,0,0,0,0.008680555555555556,nan,nan
2020-08-06,3,Eivissa,204,0,0,0,0.03225806451612903,nan,nan
2020-08-06,4,Formentera,19,0,0,0,0.04878048780487805,nan,nan
2020-08-06,0,total-balears,3559,0,0,0,0.05210005350454789,nan,nan
2020-08-07,1,Mallorca,3278,0,0,0,0.06474437005477784,nan,nan
2020-08-07,2,Menorca,123,0,0,0,0.008445945945945946,nan,nan
2020-08-07,3,Eivissa,207,0,0,0,0.03007518796992481,nan,nan
2020-08-07,4,Formentera,19,0,0,0,0.046511627906976744,nan,nan
2020-08-07,0,total-balears,3847,0,0,0,0.059820043437790876,nan,nan
2020-08-08,1,Mallorca,3409,0,0,0,0.0665045766590389,nan,nan
2020-08-08,2,Menorca,124,0,0,0,0.010398613518197574,nan,nan
2020-08-08,3,Eivissa,213,0,0,0,0.030864197530864196,nan,nan
2020-08-08,4,Formentera,19,0,0,0,0.02564102564102564,nan,nan
2020-08-08,0,total-balears,4005,0,0,0,0.06194793799356537,nan,nan
2020-08-09,1,Mallorca,3548,0,0,0,0.07001944984717977,nan,nan
2020-08-09,2,Menorca,124,0,0,0,0.010273972602739725,nan,nan
2020-08-09,3,Eivissa,214,0,0,0,0.03198031980319803,nan,nan
2020-08-09,4,Formentera,19,0,0,0,0.025,nan,nan
2020-08-09,0,total-balears,4151,0,0,0,0.06529327610872675,nan,nan
2020-08-10,1,Mallorca,3742,0,0,0,0.07771211194891652,nan,nan
2020-08-10,2,Menorca,125,0,0,0,0.010256410256410256,nan,nan
2020-08-10,3,Eivissa,229,0,0,0,0.0429042904290429,nan,nan
2020-08-10,4,Formentera,20,0,0,0,0.05,nan,nan
2020-08-10,0,total-balears,4383,0,0,0,0.07329931019011833,nan,nan
2020-08-11,1,Mallorca,3964,0,0,0,0.07837390085382949,nan,nan
2020-08-11,2,Menorca,125,0,0,0,0.008517887563884156,nan,nan
2020-08-11,3,Eivissa,244,0,0,0,0.04864359214218896,nan,nan
2020-08-11,4,Formentera,21,0,0,0,0.07692307692307693,nan,nan
2020-08-11,0,total-balears,4634,0,0,0,0.07397490418438599,nan,nan
2020-08-12,1,Mallorca,4268,0,0,0,0.08348080795752731,nan,nan
2020-08-12,2,Menorca,128,0,0,0,0.011608623548922056,nan,nan
2020-08-12,3,Eivissa,256,0,0,0,0.05113160100586756,nan,nan
2020-08-12,4,Formentera,23,0,0,0,0.11627906976744186,nan,nan
2020-08-12,0,total-balears,4983,0,0,0,0.07878483555109214,nan,nan
2020-08-13,1,Mallorca,4575,0,0,0,0.09082424313130724,nan,nan
2020-08-13,2,Menorca,130,0,0,0,0.01155115511551155,nan,nan
2020-08-13,3,Eivissa,294,0,0,0,0.06787330316742081,nan,nan
2020-08-13,4,Formentera,27,0,0,0,0.14035087719298245,nan,nan
2020-08-13,0,total-balears,5362,0,0,0,0.08606205250596659,nan,nan
2020-08-14,1,Mallorca,4947,0,0,0,0.09520821448944666,nan,nan
2020-08-14,2,Menorca,134,0,0,0,0.018900343642611683,nan,nan
2020-08-14,3,Eivissa,335,0,0,0,0.08527648234510327,nan,nan
2020-08-14,4,Formentera,33,0,0,0,0.22950819672131148,nan,nan
2020-08-14,0,total-balears,5805,0,0,0,0.09048895461687771,nan,nan
2020-08-15,1,Mallorca,5199,0,0,0,0.09810907097835023,nan,nan
2020-08-15,2,Menorca,141,0,0,0,0.029159519725557463,nan,nan
2020-08-15,3,Eivissa,380,0,0,0,0.10042092603728202,nan,nan
2020-08-15,4,Formentera,36,0,0,0,0.2,nan,nan
2020-08-15,0,total-balears,6137,0,0,0,0.09436133486766399,nan,nan
2020-08-16,1,Mallorca,5392,0,0,0,0.10106324673901129,nan,nan
2020-08-16,2,Menorca,142,0,0,0,0.028481012658227847,nan,nan
2020-08-16,3,Eivissa,383,0,0,0,0.10029673590504451,nan,nan
2020-08-16,4,Formentera,36,0,0,0,0.19101123595505617,nan,nan
2020-08-16,0,total-balears,6344,0,0,0,0.09633208873270371,nan,nan
2020-08-17,1,Mallorca,5674,0,0,0,0.10083507306889353,nan,nan
2020-08-17,2,Menorca,142,0,0,0,0.02556390977443609,nan,nan
2020-08-17,3,Eivissa,435,0,0,0,0.11027837259100642,nan,nan
2020-08-17,4,Formentera,36,0,0,0,0.17582417582417584,nan,nan
2020-08-17,0,total-balears,6698,0,0,0,0.09638604380048298,nan,nan
2020-08-18,1,Mallorca,6059,0,0,0,0.10513373814422643,nan,nan
2020-08-18,2,Menorca,156,0,0,0,0.04299583911234397,nan,nan
2020-08-18,3,Eivissa,466,0,0,0,0.11520498183705241,nan,nan
2020-08-18,4,Formentera,40,0,0,0,0.2,nan,nan
2020-08-18,0,total-balears,7169,0,0,0,0.10114915010773282,nan,nan
2020-08-19,1,Mallorca,6469,0,0,0,0.10914951648896604,nan,nan
2020-08-19,2,Menorca,164,0,0,0,0.04979253112033195,nan,nan
2020-08-19,3,Eivissa,509,0,0,0,0.12245885769603097,nan,nan
2020-08-19,4,Formentera,44,0,0,0,0.18421052631578946,nan,nan
2020-08-19,0,total-balears,7675,0,0,0,0.10492672279388837,nan,nan
2020-08-20,1,Mallorca,6935,0,0,0,0.11337432744043044,nan,nan
2020-08-20,2,Menorca,178,0,0,0,0.05867970660146699,nan,nan
2020-08-20,3,Eivissa,553,0,0,0,0.11908045977011494,nan,nan
2020-08-20,4,Formentera,45,0,0,0,0.1323529411764706,nan,nan
2020-08-20,0,total-balears,8228,0,0,0,0.10805308399939677,nan,nan
2020-08-21,1,Mallorca,7405,0,0,0,0.11490276738967839,nan,nan
2020-08-21,2,Menorca,201,0,0,0,0.07001044932079414,nan,nan
2020-08-21,3,Eivissa,607,0,0,0,0.11258278145695365,nan,nan
2020-08-21,4,Formentera,46,0,0,0,0.0625,nan,nan
2020-08-21,0,total-balears,8804,0,0,0,0.1084825465726171,nan,nan
2020-08-22,1,Mallorca,7684,0,0,0,0.11523301646185949,nan,nan
2020-08-22,2,Menorca,212,0,0,0,0.06519742883379247,nan,nan
2020-08-22,3,Eivissa,657,0,0,0,0.11160354552780016,nan,nan
2020-08-22,4,Formentera,46,0,0,0,0.04878048780487805,nan,nan
2020-08-22,0,total-balears,9168,0,0,0,0.1082848058304455,nan,nan
2020-08-23,1,Mallorca,7940,0,0,0,0.11494045470949116,nan,nan
2020-08-23,2,Menorca,213,0,0,0,0.06800766283524905,nan,nan
2020-08-23,3,Eivissa,658,0,0,0,0.11151662611516626,nan,nan
2020-08-23,4,Formentera,46,0,0,0,0.04975124378109453,nan,nan
2020-08-23,0,total-balears,9434,0,0,0,0.10835641897815339,nan,nan
2020-08-24,1,Mallorca,8219,0,0,0,0.11504384775336769,nan,nan
2020-08-24,2,Menorca,221,0,0,0,0.07376283846872082,nan,nan
2020-08-24,3,Eivissa,699,0,0,0,0.10815239655878738,nan,nan
2020-08-24,4,Formentera,48,0,0,0,0.053811659192825115,nan,nan
2020-08-24,0,total-balears,9788,0,0,0,0.10853148818095606,nan,nan
2020-08-25,1,Mallorca,8548,0,0,0,0.11245143218577754,nan,nan
2020-08-25,2,Menorca,236,0,0,0,0.07130124777183601,nan,nan
2020-08-25,3,Eivissa,744,0,0,0,0.10940574576938213,nan,nan
2020-08-25,4,Formentera,51,0,0,0,0.046610169491525424,nan,nan
2020-08-25,0,total-balears,10198,0,0,0,0.10584987419625384,nan,nan
2020-08-26,1,Mallorca,8943,0,0,0,0.11260297665104001,nan,nan
2020-08-26,2,Menorca,259,0,0,0,0.08057675996607294,nan,nan
2020-08-26,3,Eivissa,803,0,0,0,0.10396039603960396,nan,nan
2020-08-26,4,Formentera,52,0,0,0,0.03162055335968379,nan,nan
2020-08-26,0,total-balears,10706,0,0,0,0.10596049641671036,nan,nan
2020-08-27,1,Mallorca,9332,0,0,0,0.11292222169877986,nan,nan
2020-08-27,2,Menorca,267,0,0,0,0.07712305025996534,nan,nan
2020-08-27,3,Eivissa,865,0,0,0,0.11353711790393013,nan,nan
2020-08-27,4,Formentera,52,0,0,0,0.03333333333333333,nan,nan
2020-08-27,0,total-balears,11185,0,0,0,0.10692074052646804,nan,nan
2020-08-28,1,Mallorca,9699,0,0,0,0.11116495444853654,nan,nan
2020-08-28,2,Menorca,287,0,0,0,0.07337883959044368,nan,nan
2020-08-28,3,Eivissa,915,0,0,0,0.11805289382905328,nan,nan
2020-08-28,4,Formentera,55,0,0,0,0.05921052631578947,nan,nan
2020-08-28,0,total-balears,11637,0,0,0,0.1061764485420883,nan,nan
2020-08-29,1,Mallorca,10036,0,0,0,0.11532803765813475,nan,nan
2020-08-29,2,Menorca,292,0,0,0,0.07393715341959335,nan,nan
2020-08-29,3,Eivissa,970,0,0,0,0.12001533742331288,nan,nan
2020-08-29,4,Formentera,58,0,0,0,0.08391608391608392,nan,nan
2020-08-29,0,total-balears,12067,0,0,0,0.10997306627214445,nan,nan
2020-08-30,1,Mallorca,10190,0,0,0,0.11343584572724981,nan,nan
2020-08-30,2,Menorca,296,0,0,0,0.07248908296943231,nan,nan
2020-08-30,3,Eivissa,970,0,0,0,0.12023121387283237,nan,nan
2020-08-30,4,Formentera,58,0,0,0,0.08450704225352113,nan,nan
2020-08-30,0,total-balears,12239,0,0,0,0.10872093023255813,nan,nan
2020-08-31,1,Mallorca,10339,0,0,0,0.11180255247336779,nan,nan
2020-08-31,2,Menorca,302,0,0,0,0.07019064124783363,nan,nan
2020-08-31,3,Eivissa,1004,0,0,0,0.1232821341956346,nan,nan
2020-08-31,4,Formentera,58,0,0,0,0.08547008547008547,nan,nan
2020-08-31,0,total-balears,12440,0,0,0,0.1069182389937107,nan,nan
2020-09-01,1,Mallorca,10656,0,0,0,0.11478355567655867,nan,nan
2020-09-01,2,Menorca,315,0,0,0,0.06605351170568562,nan,nan
2020-09-01,3,Eivissa,1080,0,0,0,0.13312202852614896,nan,nan
2020-09-01,4,Formentera,67,0,0,0,0.12121212121212122,nan,nan
2020-09-01,0,total-balears,12875,0,0,0,0.11060155346223764,nan,nan
2020-09-02,1,Mallorca,10985,0,0,0,0.11402725039088675,nan,nan
2020-09-02,2,Menorca,332,0,0,0,0.061396131202691336,nan,nan
2020-09-02,3,Eivissa,1109,0,0,0,0.14107883817427386,nan,nan
2020-09-02,4,Formentera,72,0,0,0,0.17699115044247787,nan,nan
2020-09-02,0,total-balears,13273,0,0,0,0.11010079348059189,nan,nan
2020-09-03,1,Mallorca,11277,0,0,0,0.11173023897058823,nan,nan
2020-09-03,2,Menorca,348,0,0,0,0.06464485235434957,nan,nan
2020-09-03,3,Eivissa,1173,0,0,0,0.1317928968763372,nan,nan
2020-09-03,4,Formentera,72,0,0,0,0.1694915254237288,nan,nan
2020-09-03,0,total-balears,13648,0,0,0,0.10729688521019386,nan,nan
2020-09-04,1,Mallorca,11648,0,0,0,0.11225018717963485,nan,nan
2020-09-04,2,Menorca,352,0,0,0,0.05263157894736842,nan,nan
2020-09-04,3,Eivissa,1255,0,0,0,0.13649136892814132,nan,nan
2020-09-04,4,Formentera,74,0,0,0,0.17117117117117117,nan,nan
2020-09-04,0,total-balears,14117,0,0,0,0.10771369006254343,nan,nan
2020-09-05,1,Mallorca,11768,0,0,0,0.10651906519065191,nan,nan
2020-09-05,2,Menorca,356,0,0,0,0.05099601593625498,nan,nan
2020-09-05,3,Eivissa,1318,0,0,0,0.1310734463276836,nan,nan
2020-09-05,4,Formentera,84,0,0,0,0.18309859154929578,nan,nan
2020-09-05,0,total-balears,14319,0,0,0,0.10231248012357458,nan,nan
2020-09-06,1,Mallorca,11922,0,0,0,0.10211060016507488,nan,nan
2020-09-06,2,Menorca,357,0,0,0,0.05134680134680135,nan,nan
2020-09-06,3,Eivissa,1322,0,0,0,0.13149047441165485,nan,nan
2020-09-06,4,Formentera,84,0,0,0,0.18181818181818182,nan,nan
2020-09-06,0,total-balears,14484,0,0,0,0.09908200194191896,nan,nan
2020-09-07,1,Mallorca,12104,0,0,0,0.10139016544117647,nan,nan
2020-09-07,2,Menorca,361,0,0,0,0.05148342059336824,nan,nan
2020-09-07,3,Eivissa,1361,0,0,0,0.12704626334519573,nan,nan
2020-09-07,4,Formentera,87,0,0,0,0.17682926829268292,nan,nan
2020-09-07,0,total-balears,14723,0,0,0,0.0985028260775769,nan,nan
2020-09-08,1,Mallorca,12320,0,0,0,0.09868343019807851,nan,nan
2020-09-08,2,Menorca,370,0,0,0,0.05069124423963134,nan,nan
2020-09-08,3,Eivissa,1409,0,0,0,0.12239583333333333,nan,nan
2020-09-08,4,Formentera,88,0,0,0,0.14482758620689656,nan,nan
2020-09-08,0,total-balears,15008,0,0,0,0.09534239227605935,nan,nan
2020-09-09,1,Mallorca,12609,0,0,0,0.09429251582186611,nan,nan
2020-09-09,2,Menorca,371,0,0,0,0.03397212543554007,nan,nan
2020-09-09,3,Eivissa,1449,0,0,0,0.12323305545487495,nan,nan
2020-09-09,4,Formentera,90,0,0,0,0.12949640287769784,nan,nan
2020-09-09,0,total-balears,15349,0,0,0,0.09102468540360416,nan,nan
2020-09-10,1,Mallorca,12856,0,0,0,0.09513767548352112,nan,nan
2020-09-10,2,Menorca,373,0,0,0,0.021258503401360544,nan,nan
2020-09-10,3,Eivissa,1501,0,0,0,0.12175204157386786,nan,nan
2020-09-10,4,Formentera,91,0,0,0,0.12258064516129032,nan,nan
2020-09-10,0,total-balears,15655,0,0,0,0.09068317368516175,nan,nan
2020-09-11,1,Mallorca,13090,0,0,0,0.09077174870955558,314,52
2020-09-11,2,Menorca,380,0,0,0,0.021325209444021324,8,3
2020-09-11,3,Eivissa,1542,0,0,0,0.11507618283881316,60,7
2020-09-11,4,Formentera,91,0,0,0,0.10828025477707007,nan,nan
2020-09-11,0,total-balears,15946,0,0,0,0.08584033416248181,382,62
2020-09-12,1,Mallorca,13208,0,0,0,0.08682020981550706,326,56
2020-09-12,2,Menorca,381,0,0,0,0.01902587519025875,8,3
2020-09-12,3,Eivissa,1597,0,0,0,0.11005917159763313,58,7
2020-09-12,4,Formentera,91,0,0,0,0.05343511450381679,nan,nan
2020-09-12,0,total-balears,16127,0,0,0,0.08197315923104824,392,66
2020-09-13,1,Mallorca,13293,0,0,0,0.08841738681800593,329,56
2020-09-13,2,Menorca,381,0,0,0,0.01675977653631285,6,2
2020-09-13,3,Eivissa,1597,0,0,0,0.10947452229299363,58,8
2020-09-13,4,Formentera,91,0,0,0,0.05343511450381679,nan,nan
2020-09-13,0,total-balears,16216,0,0,0,0.08222559817698442,393,66
2020-09-14,1,Mallorca,13472,0,0,0,0.08920769481578089,324,59
2020-09-14,2,Menorca,382,0,0,0,0.013019218846869188,4,2
2020-09-14,3,Eivissa,1647,0,0,0,0.11322248614410134,59,8
2020-09-14,4,Formentera,94,0,0,0,0.058823529411764705,nan,nan
2020-09-14,0,total-balears,16456,0,0,0,0.08233170221863272,387,69
2020-09-15,1,Mallorca,13681,0,0,0,0.08729395163876595,306,57
2020-09-15,2,Menorca,383,0,0,0,0.008191556395715185,4,2
2020-09-15,3,Eivissa,1709,0,0,0,0.11286681715575621,65,5
2020-09-15,4,Formentera,96,0,0,0,0.07272727272727272,nan,nan
2020-09-15,0,total-balears,16733,0,0,0,0.0808947664603264,375,64
2020-09-16,1,Mallorca,13894,0,0,0,0.08614332640611383,297,58
2020-09-16,2,Menorca,385,0,0,0,0.009067357512953367,4,1
2020-09-16,3,Eivissa,1758,0,0,0,0.11491260691706955,61,4
2020-09-16,4,Formentera,96,0,0,0,0.0594059405940594,nan,nan
2020-09-16,0,total-balears,17001,0,0,0,0.08016693356626389,362,63
2020-09-17,1,Mallorca,14062,0,0,0,0.07837785143302788,303,57
2020-09-17,2,Menorca,389,0,0,0,0.0103359173126615,5,1
2020-09-17,3,Eivissa,1795,0,0,0,0.11484375,62,5
2020-09-17,4,Formentera,97,0,0,0,0.06451612903225806,nan,nan
2020-09-17,0,total-balears,17221,0,0,0,0.07480653482373173,370,63
2020-09-18,1,Mallorca,14176,0,0,0,0.06941071200306788,305,57
2020-09-18,2,Menorca,394,0,0,0,0.009900990099009901,4,1
2020-09-18,3,Eivissa,1839,0,0,0,0.11241483724451173,58,4
2020-09-18,4,Formentera,97,0,0,0,0.06382978723404255,nan,nan
2020-09-18,0,total-balears,17388,0,0,0,0.06822482967448902,370,65
2020-09-19,1,Mallorca,14255,0,0,0,0.06992586655980765,320,61
2020-09-19,2,Menorca,396,0,0,0,0.0104675505931612,3,1
2020-09-19,3,Eivissa,1867,0,0,0,0.11240632805995004,59,4
2020-09-19,4,Formentera,97,0,0,0,0.07894736842105263,nan,nan
2020-09-19,0,total-balears,17502,0,0,0,0.06821790037705894,382,66
2020-09-20,1,Mallorca,14353,0,0,0,0.06851085832471561,328,60
2020-09-20,2,Menorca,396,0,0,0,0.011476664116296864,3,0
2020-09-20,3,Eivissa,1871,0,0,0,0.11160896130346232,61,4
2020-09-20,4,Formentera,97,0,0,0,0.08,nan,nan
2020-09-20,0,total-balears,17608,0,0,0,0.06765163297045101,392,64
2020-09-21,1,Mallorca,14456,0,0,0,0.06269512583625358,298,60
2020-09-21,2,Menorca,399,0,0,0,0.014554794520547944,3,0
2020-09-21,3,Eivissa,1917,0,0,0,0.11513859275053305,59,6
2020-09-21,4,Formentera,101,0,0,0,0.07368421052631578,nan,nan
2020-09-21,0,total-balears,17771,0,0,0,0.06410881435257411,360,66
2020-09-22,1,Mallorca,14571,0,0,0,0.05680005105622567,277,62
2020-09-22,2,Menorca,399,0,0,0,0.013816925734024179,1,0
2020-09-22,3,Eivissa,1963,0,0,0,0.1117465904091509,56,5
2020-09-22,4,Formentera,101,0,0,0,0.054945054945054944,nan,nan
2020-09-22,0,total-balears,17942,0,0,0,0.05908224600498461,334,67
2020-09-23,1,Mallorca,14676,0,0,0,0.050618162987895655,275,60
2020-09-23,2,Menorca,399,0,0,0,0.01289134438305709,0,0
2020-09-23,3,Eivissa,2006,0,0,0,0.1062553556126821,58,7
2020-09-23,4,Formentera,102,0,0,0,0.061855670103092786,nan,nan
2020-09-23,0,total-balears,18092,0,0,0,0.05337834532022115,333,67
2020-09-24,1,Mallorca,14779,0,0,0,0.04664931685100846,270,60
2020-09-24,2,Menorca,399,0,0,0,0.010638297872340425,0,0
2020-09-24,3,Eivissa,2043,0,0,0,0.09845176657403731,55,7
2020-09-24,4,Formentera,102,0,0,0,0.05154639175257732,nan,nan
2020-09-24,0,total-balears,18240,0,0,0,0.04996567617926841,325,67
2020-09-25,1,Mallorca,14887,0,0,0,0.04724566416373181,257,60
2020-09-25,2,Menorca,402,0,0,0,0.008988764044943821,0,0
2020-09-25,3,Eivissa,2087,0,0,0,0.10024252223120453,52,6
2020-09-25,4,Formentera,104,0,0,0,0.07142857142857142,nan,nan
2020-09-25,0,total-balears,18400,0,0,0,0.05057976809276289,309,66
2020-09-26,1,Mallorca,14969,0,0,0,0.04585152838427948,266,59
2020-09-26,2,Menorca,403,0,0,0,0.008187134502923977,2,0
2020-09-26,3,Eivissa,2110,0,0,0,0.0998766954377312,52,5
2020-09-26,4,Formentera,104,0,0,0,0.07142857142857142,nan,nan
2020-09-26,0,total-balears,18512,0,0,0,0.04926829268292683,320,64
2020-09-27,1,Mallorca,15004,0,0,0,0.043267313571713414,277,58
2020-09-27,2,Menorca,403,0,0,0,0.008187134502923977,2,0
2020-09-27,3,Eivissa,2111,0,0,0,0.10092514718250631,53,5
2020-09-27,4,Formentera,104,0,0,0,0.06930693069306931,nan,nan
2020-09-27,0,total-balears,18550,0,0,0,0.04718020635079635,332,63
2020-09-28,1,Mallorca,15041,0,0,0,0.03984199414288633,261,56
2020-09-28,2,Menorca,406,0,0,0,0.00831353919239905,2,0
2020-09-28,3,Eivissa,2137,0,0,0,0.09267059814658804,49,3
2020-09-28,4,Formentera,109,0,0,0,0.09090909090909091,nan,nan
2020-09-28,0,total-balears,18622,0,0,0,0.04331229641693811,312,59
2020-09-29,1,Mallorca,15136,0,0,0,0.037993409992603054,243,52
2020-09-29,2,Menorca,412,0,0,0,0.014755959137343927,2,0
2020-09-29,3,Eivissa,2172,0,0,0,0.08752093802345058,44,3
2020-09-29,4,Formentera,109,0,0,0,0.06956521739130435,nan,nan
2020-09-29,0,total-balears,18765,0,0,0,0.04136509851226377,289,55
2020-09-30,1,Mallorca,15235,0,0,0,0.03686605552990833,236,50
2020-09-30,2,Menorca,412,0,0,0,0.014084507042253521,2,0
2020-09-30,3,Eivissa,2191,0,0,0,0.08262617239839214,43,2
2020-09-30,4,Formentera,109,0,0,0,0.058333333333333334,nan,nan
2020-09-30,0,total-balears,18889,0,0,0,0.04008651041142742,281,52
2020-10-01,1,Mallorca,15307,0,0,0,0.03532481434401552,240,47
2020-10-01,2,Menorca,414,0,0,0,0.015608740894901144,2,0
2020-10-01,3,Eivissa,2210,0,0,0,0.07774674115456238,41,1
2020-10-01,4,Formentera,109,0,0,0,0.06086956521739131,nan,nan
2020-10-01,0,total-balears,18989,0,0,0,0.038222086140028574,283,48
2020-10-02,1,Mallorca,15385,0,0,0,0.03395145895827652,223,47
2020-10-02,2,Menorca,415,0,0,0,0.013771186440677966,3,0
2020-10-02,3,Eivissa,2243,0,0,0,0.07001795332136446,38,1
2020-10-02,4,Formentera,109,0,0,0,0.040983606557377046,nan,nan
2020-10-02,0,total-balears,19103,0,0,0,0.03643053324350935,264,48
2020-10-03,1,Mallorca,15482,0,0,0,0.036216025414754674,220,46
2020-10-03,2,Menorca,417,0,0,0,0.014644351464435146,3,0
2020-10-03,3,Eivissa,2254,0,0,0,0.0676056338028169,37,1
2020-10-03,4,Formentera,109,0,0,0,0.04201680672268908,nan,nan
2020-10-03,0,total-balears,19215,0,0,0,0.03764995715509854,260,47
2020-10-04,1,Mallorca,15546,0,0,0,0.03833097595473833,218,47
2020-10-04,2,Menorca,417,0,0,0,0.014705882352941176,3,0
2020-10-04,3,Eivissa,2255,0,0,0,0.06626783248964566,37,1
2020-10-04,4,Formentera,109,0,0,0,0.041666666666666664,nan,nan
2020-10-04,0,total-balears,19282,0,0,0,0.0391695205479452,258,48
2020-10-05,1,Mallorca,15627,0,0,0,0.04076805342980381,218,40
2020-10-05,2,Menorca,418,0,0,0,0.012474012474012475,3,0
2020-10-05,3,Eivissa,2274,0,0,0,0.06264288980338363,39,1
2020-10-05,4,Formentera,109,0,0,0,0,nan,nan
2020-10-05,0,total-balears,19389,0,0,0,0.040646528881823,260,41
2020-10-06,1,Mallorca,15686,0,0,0,0.039514332926215964,210,41
2020-10-06,2,Menorca,420,0,0,0,0.008528784648187633,3,0
2020-10-06,3,Eivissa,2307,0,0,0,0.06270320483046911,37,1
2020-10-06,4,Formentera,109,0,0,0,0,nan,nan
2020-10-06,0,total-balears,19489,0,0,0,0.03960829367033208,250,42
2020-10-07,1,Mallorca,15775,13760.0,2015.0,291.0,0.039997037256499515,188,42
2020-10-07,2,Menorca,421,378.0,43.0,13.0,0.009719222462203024,3,0
2020-10-07,3,Eivissa,2339,1990.0,349.0,15.0,0.06330196749358426,37,1
2020-10-07,4,Formentera,109,95.0,14.0,1.0,0,nan,nan
2020-10-07,0,total-balears,19616,16223.0,2421.0,320.0,0.04024802081603277,228,43
2020-10-08,1,Mallorca,15874,13834.0,2040.0,294.0,0.04148982877213522,190,39
2020-10-08,2,Menorca,427,384.0,43.0,13.0,0.014023732470334413,3,0
2020-10-08,3,Eivissa,2362,2008.0,354.0,15.0,0.06317539484621779,32,1
2020-10-08,4,Formentera,109,96.0,13.0,1.0,0,nan,nan
2020-10-08,0,total-balears,19747,16322.0,2450.0,323.0,0.04132366570353813,225,40
2020-10-09,1,Mallorca,15971,13931.0,2040.0,294.0,0.043708510479600206,169,37
2020-10-09,2,Menorca,442,399.0,43.0,13.0,0.02854122621564482,3,0
2020-10-09,3,Eivissa,2370,2016.0,354.0,15.0,0.056269384138236594,28,2
2020-10-09,4,Formentera,109,96.0,13.0,1.0,0,nan,nan
2020-10-09,0,total-balears,19871,16442.0,2450.0,323.0,0.04256498365016904,200,39
2020-10-10,1,Mallorca,16064,14024.0,2040.0,294.0,0.041699505624417856,176,39
2020-10-10,2,Menorca,449,406.0,43.0,13.0,0.03278688524590164,4,0
2020-10-10,3,Eivissa,2372,2018.0,354.0,15.0,0.0576171875,31,2
2020-10-10,4,Formentera,109,96.0,13.0,1.0,0,nan,nan
2020-10-10,0,total-balears,19976,16544.0,2450.0,323.0,0.04129585413501194,211,41
2020-10-11,1,Mallorca,16150,14110.0,2040.0,294.0,0.043013815695769834,192,40
